run_name,modes_path,checkpoint,method,r_value,seed,n_samples,selection_flag,k_neighbors,radius,label_index,population,cell_count,covered_any_candidate_pct,covered_label_consistent_pct
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,3,Mature_CD8+_T_cells,7821,28.6536248561565,28.487405702595574
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,4,Megakaryocyte_cells,3684,44.299674267100976,38.925081433224754
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,5,MEP_cells,194,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,6,MPP_cells,152,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,7,Myelocyte_cells,3025,23.669421487603305,6.31404958677686
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,8,Naive_CD4+_T_cells,6987,26.878488621726067,24.703019894089024
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,9,Naive_CD8+_T_cells,9564,28.293601003764113,27.86491007946466
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,10,NK_cells,3864,17.624223602484474,17.624223602484474
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,11,CD11bhi_Monocyte_cells,6779,26.8623690809854,26.61159463047647
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,12,Plasma_cell_cells,468,0.8547008547008548,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,13,Plasmacytoid_DC_cells,293,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,14,Platelet_cells,5,40.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,15,Pre-B_I_cells,240,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,16,Pre-B_II_cells,994,30.58350100603622,30.58350100603622
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,17,CD11bmid_Monocyte_cells,1278,20.657276995305164,12.44131455399061
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,18,CMP_cells,253,0.3952569169960474,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,19,Erythroblast_cells,12030,50.748129675810475,48.5453034081463
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,20,GMP_cells,73,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,21,HSC_cells,261,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,22,Immature_B_cells,502,0.398406374501992,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,1.5,23,Mature_CD38lo_B_cells,7796,15.854284248332478,15.828630066700871
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,0,CD11b-_Monocyte_cells,912,54.276315789473685,42.21491228070175
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,1,Mature_CD38mid_B_cells,608,41.44736842105263,33.05921052631579
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,2,Mature_CD4+_T_cells,13964,84.60326553995989,84.00887997708392
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,3,Mature_CD8+_T_cells,7821,72.29254571026723,71.21851425648894
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,4,Megakaryocyte_cells,3684,74.9457111834962,61.12920738327905
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,5,MEP_cells,194,1.5463917525773196,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,6,MPP_cells,152,4.605263157894736,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,7,Myelocyte_cells,3025,67.10743801652893,31.636363636363633
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,8,Naive_CD4+_T_cells,6987,81.9665092314298,78.34549878345499
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,9,Naive_CD8+_T_cells,9564,77.08071936428273,75.20911752404852
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,10,NK_cells,3864,57.298136645962735,56.59937888198758
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,11,CD11bhi_Monocyte_cells,6779,75.527363917982,75.35034665879922
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,12,Plasma_cell_cells,468,14.529914529914532,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,13,Plasmacytoid_DC_cells,293,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,14,Platelet_cells,5,100.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,15,Pre-B_I_cells,240,1.6666666666666667,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,16,Pre-B_II_cells,994,65.89537223340041,65.3923541247485
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,17,CD11bmid_Monocyte_cells,1278,69.0923317683881,42.64475743348983
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,18,CMP_cells,253,3.9525691699604746,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,19,Erythroblast_cells,12030,88.94430590191189,88.24605153782211
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,20,GMP_cells,73,5.47945205479452,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,21,HSC_cells,261,3.8314176245210727,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,22,Immature_B_cells,502,14.342629482071715,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,all_raw,100,2.0,23,Mature_CD38lo_B_cells,7796,57.65777321703438,57.3114417650077
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,0,CD11b-_Monocyte_cells,912,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,1,Mature_CD38mid_B_cells,608,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,2,Mature_CD4+_T_cells,13964,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,3,Mature_CD8+_T_cells,7821,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,4,Megakaryocyte_cells,3684,0.08143322475570033,0.08143322475570033
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,5,MEP_cells,194,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,6,MPP_cells,152,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,7,Myelocyte_cells,3025,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,8,Naive_CD4+_T_cells,6987,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,9,Naive_CD8+_T_cells,9564,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,10,NK_cells,3864,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,11,CD11bhi_Monocyte_cells,6779,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,12,Plasma_cell_cells,468,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,13,Plasmacytoid_DC_cells,293,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,14,Platelet_cells,5,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,15,Pre-B_I_cells,240,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,16,Pre-B_II_cells,994,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,17,CD11bmid_Monocyte_cells,1278,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,18,CMP_cells,253,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,19,Erythroblast_cells,12030,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,20,GMP_cells,73,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,21,HSC_cells,261,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,22,Immature_B_cells,502,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.25,23,Mature_CD38lo_B_cells,7796,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,0,CD11b-_Monocyte_cells,912,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,1,Mature_CD38mid_B_cells,608,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,2,Mature_CD4+_T_cells,13964,0.05012890289315383,0.05012890289315383
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,3,Mature_CD8+_T_cells,7821,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,4,Megakaryocyte_cells,3684,2.1715526601520088,2.1715526601520088
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,5,MEP_cells,194,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,6,MPP_cells,152,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,7,Myelocyte_cells,3025,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,8,Naive_CD4+_T_cells,6987,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,9,Naive_CD8+_T_cells,9564,0.031367628607277286,0.031367628607277286
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,10,NK_cells,3864,0.051759834368530024,0.051759834368530024
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,11,CD11bhi_Monocyte_cells,6779,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,12,Plasma_cell_cells,468,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,13,Plasmacytoid_DC_cells,293,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,14,Platelet_cells,5,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,15,Pre-B_I_cells,240,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,16,Pre-B_II_cells,994,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,17,CD11bmid_Monocyte_cells,1278,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,18,CMP_cells,253,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,19,Erythroblast_cells,12030,0.2660016625103907,0.2660016625103907
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,20,GMP_cells,73,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,21,HSC_cells,261,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,22,Immature_B_cells,502,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.5,23,Mature_CD38lo_B_cells,7796,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.8,0,CD11b-_Monocyte_cells,912,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.8,1,Mature_CD38mid_B_cells,608,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.8,2,Mature_CD4+_T_cells,13964,1.0813520481237469,1.0813520481237469
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.8,3,Mature_CD8+_T_cells,7821,0.728807057920982,0.728807057920982
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.8,4,Megakaryocyte_cells,3684,10.15200868621064,10.124864277958741
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.8,5,MEP_cells,194,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.8,6,MPP_cells,152,0.0,0.0
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.8,7,Myelocyte_cells,3025,0.19834710743801653,0.0
