run_name,modes_path,checkpoint,method,r_value,seed,n_samples,selection_flag,k_neighbors,purity_threshold,max_unassigned_fraction,retained_candidates,radius,all_cells_any_candidate_pct,labeled_cells_any_candidate_pct,labeled_cells_label_consistent_pct
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.9,0.2,35,0.5,0.08261296424894041,0.15168752370117558,0.15168752370117558
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.9,0.2,35,0.8,0.6746725413663466,1.2783343731268426,1.2477522110903152
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.9,0.2,35,1.0,2.027010847441393,3.855798989565366,3.663743011975975
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.9,0.2,35,1.5,15.460597207921268,27.930076944719683,26.41442499418939
labeled_v3f2_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed0.npy,labeled,v3f2,1.5,0,,confident_without_distance,100,0.9,0.2,35,2.0,38.72572495869352,63.788273575788715,60.408333027511716
labeled_v3f2_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed1.npy,labeled,v3f2,1.5,1,,all_raw,100,0.9,0.2,51,0.25,0.0,0.0,0.0
labeled_v3f2_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed1.npy,labeled,v3f2,1.5,1,,all_raw,100,0.9,0.2,51,0.5,0.015564761380235147,0.02813558907360515,0.02813558907360515
labeled_v3f2_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed1.npy,labeled,v3f2,1.5,1,,all_raw,100,0.9,0.2,51,0.8,0.4112688872392902,0.7523211860985723,0.6654678459148348
labeled_v3f2_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed1.npy,labeled,v3f2,1.5,1,,all_raw,100,0.9,0.2,51,1.0,1.7432532745863365,3.157302408651082,2.5762413299570626
labeled_v3f2_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed1.npy,labeled,v3f2,1.5,1,,all_raw,100,0.9,0.2,51,1.5,16.90333085893537,28.643252963411502,23.319510196092825
labeled_v3f2_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed1.npy,labeled,v3f2,1.5,1,,all_raw,100,0.9,0.2,51,2.0,46.41411843586121,69.56585562772946,63.93262138060112
labeled_v3f2_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed1.npy,labeled,v3f2,1.5,1,,confident_without_distance,100,0.9,0.2,26,0.25,0.0,0.0,0.0
labeled_v3f2_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed1.npy,labeled,v3f2,1.5,1,,confident_without_distance,100,0.9,0.2,26,0.5,0.01137424870094107,0.023242443147760774,0.023242443147760774
labeled_v3f2_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed1.npy,labeled,v3f2,1.5,1,,confident_without_distance,100,0.9,0.2,26,0.8,0.27896841550729146,0.5394693383243422,0.53702276536142
labeled_v3f2_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed1.npy,labeled,v3f2,1.5,1,,confident_without_distance,100,0.9,0.2,26,1.0,1.1398194487679894,2.1542074938529856,2.1272951912608415
labeled_v3f2_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed1.npy,labeled,v3f2,1.5,1,,confident_without_distance,100,0.9,0.2,26,1.5,11.028830727233544,19.79277527004049,18.655118842281674
labeled_v3f2_R1.5_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed1.npy,labeled,v3f2,1.5,1,,confident_without_distance,100,0.9,0.2,26,2.0,32.28311103661311,53.87720650299094,50.34924829045714
labeled_v3f2_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed2.npy,labeled,v3f2,1.5,2,,all_raw,100,0.9,0.2,54,0.25,0.00897967002705874,0.015902724258994215,0.015902724258994215
labeled_v3f2_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed2.npy,labeled,v3f2,1.5,2,,all_raw,100,0.9,0.2,54,0.5,0.08859941093364623,0.15658066962701997,0.15413409666409777
labeled_v3f2_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed2.npy,labeled,v3f2,1.5,2,,all_raw,100,0.9,0.2,54,0.8,0.7129858001484639,1.3321589783111307,1.2514220705346986
labeled_v3f2_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed2.npy,labeled,v3f2,1.5,2,,all_raw,100,0.9,0.2,54,1.0,2.1245899284020977,3.9365358973417988,3.6025786879029202
labeled_v3f2_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed2.npy,labeled,v3f2,1.5,2,,all_raw,100,0.9,0.2,54,1.5,16.44237446421302,28.03772615508826,25.424786230687364
labeled_v3f2_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed2.npy,labeled,v3f2,1.5,2,,all_raw,100,0.9,0.2,54,2.0,47.18337683484591,69.72732944328233,65.61464029261013
labeled_v3f2_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed2.npy,labeled,v3f2,1.5,2,,confident_without_distance,100,0.9,0.2,31,0.25,0.00897967002705874,0.015902724258994215,0.015902724258994215
labeled_v3f2_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed2.npy,labeled,v3f2,1.5,2,,confident_without_distance,100,0.9,0.2,31,0.5,0.08800076626517564,0.15535738314555886,0.15291081018263666
labeled_v3f2_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed2.npy,labeled,v3f2,1.5,2,,confident_without_distance,100,0.9,0.2,31,0.8,0.6950264600943463,1.3076932486819088,1.2342960597942432
labeled_v3f2_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed2.npy,labeled,v3f2,1.5,2,,confident_without_distance,100,0.9,0.2,31,1.0,2.00366370537104,3.7811785141962395,3.472910320868044
labeled_v3f2_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed2.npy,labeled,v3f2,1.5,2,,confident_without_distance,100,0.9,0.2,31,1.5,13.94482890735375,25.222943961246287,23.04794059720846
labeled_v3f2_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed2.npy,labeled,v3f2,1.5,2,,confident_without_distance,100,0.9,0.2,31,2.0,36.218601087138715,59.959386888815494,56.232032979803535
labeled_v3f2_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed3.npy,labeled,v3f2,1.5,3,,all_raw,100,0.9,0.2,58,0.25,0.0,0.0,0.0
labeled_v3f2_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed3.npy,labeled,v3f2,1.5,3,,all_raw,100,0.9,0.2,58,0.5,0.012571538037882234,0.02568901611068296,0.02568901611068296
labeled_v3f2_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed3.npy,labeled,v3f2,1.5,3,,all_raw,100,0.9,0.2,58,0.8,0.3777447858049376,0.7143993051732785,0.6911568620255177
labeled_v3f2_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed3.npy,labeled,v3f2,1.5,3,,all_raw,100,0.9,0.2,58,1.0,1.540312731974809,2.814782193841976,2.724258994213855
labeled_v3f2_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed3.npy,labeled,v3f2,1.5,3,,all_raw,100,0.9,0.2,58,1.5,17.508560618759127,29.519126084137643,27.81386472898088
labeled_v3f2_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed3.npy,labeled,v3f2,1.5,3,,all_raw,100,0.9,0.2,58,2.0,49.40315126553483,72.24607630861072,66.98594443832802
labeled_v3f2_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed3.npy,labeled,v3f2,1.5,3,,confident_without_distance,100,0.9,0.2,33,0.25,0.0,0.0,0.0
labeled_v3f2_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed3.npy,labeled,v3f2,1.5,3,,confident_without_distance,100,0.9,0.2,33,0.5,0.011972893369411652,0.024465729629221868,0.024465729629221868
labeled_v3f2_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed3.npy,labeled,v3f2,1.5,3,,confident_without_distance,100,0.9,0.2,33,0.8,0.3376355930174086,0.6471185486929184,0.6373322568412296
labeled_v3f2_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed3.npy,labeled,v3f2,1.5,3,,confident_without_distance,100,0.9,0.2,33,1.0,1.355331529417399,2.5505523138463797,2.5077372869952415
labeled_v3f2_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed3.npy,labeled,v3f2,1.5,3,,confident_without_distance,100,0.9,0.2,33,1.5,14.521922367759393,25.98138157975216,25.03211127013835
labeled_v3f2_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed3.npy,labeled,v3f2,1.5,3,,confident_without_distance,100,0.9,0.2,33,2.0,39.23936208424128,63.946077531897195,59.72818574381934
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,all_raw,100,0.9,0.2,50,0.25,0.0,0.0,0.0
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,all_raw,100,0.9,0.2,50,0.5,0.021551208064940975,0.04281502685113827,0.04159174036967717
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,all_raw,100,0.9,0.2,50,0.8,0.4783170901079955,0.9174648610958199,0.878319693689065
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,all_raw,100,0.9,0.2,50,1.0,1.804315030770336,3.3848336942028454,3.208680440872448
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,all_raw,100,0.9,0.2,50,1.5,16.829697564713488,28.39737238063782,25.71103526734926
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,all_raw,100,0.9,0.2,50,2.0,47.46533847369555,69.24413128310519,63.61456689542124
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,confident_without_distance,100,0.9,0.2,24,0.25,0.0,0.0,0.0
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,confident_without_distance,100,0.9,0.2,24,0.5,0.019755274059529225,0.04036845388821608,0.04036845388821608
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,confident_without_distance,100,0.9,0.2,24,0.8,0.41246617657623136,0.8085923642457826,0.8049225048013994
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,confident_without_distance,100,0.9,0.2,24,1.0,1.537319508632456,2.960353285135846,2.9053053934700968
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,confident_without_distance,100,0.9,0.2,24,1.5,12.715811402983645,22.866894197952217,21.463784603716345
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,confident_without_distance,100,0.9,0.2,24,2.0,34.30593137137521,56.5476408920205,50.84590260193035
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.9,0.2,139,0.25,0.0,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.9,0.2,139,0.5,0.03951054811905845,0.07951362129497107,0.07951362129497107
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.9,0.2,139,0.8,1.1116831493498718,2.192129374778279,2.173780077556363
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.9,0.2,139,1.0,4.174947917913843,7.874295081165059,7.66388980635375
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.9,0.2,139,1.5,28.309906371973852,47.28369236791564,45.021835663694084
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.9,0.2,139,2.0,59.14848782356744,82.34185964010912,79.17599422608781
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,confident_without_distance,100,0.9,0.2,70,0.25,0.0,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,confident_without_distance,100,0.9,0.2,70,0.5,0.03951054811905845,0.07951362129497107,0.07951362129497107
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,confident_without_distance,100,0.9,0.2,70,0.8,1.0715739565623428,2.1272951912608415,2.1187321858906136
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,confident_without_distance,100,0.9,0.2,70,1.0,3.8558703096190223,7.409446218209842,7.244302543212595
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,confident_without_distance,100,0.9,0.2,70,1.5,23.60336198845813,41.71162244486036,39.88036258211311
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,confident_without_distance,100,0.9,0.2,70,2.0,45.975910538540745,72.20448456824103,68.61046888570834
labeled_v3f3_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed1.npy,labeled,v3f3,2.0,1,,all_raw,100,0.9,0.2,149,0.25,0.0005986446684705827,0.0012232864814610935,0.0012232864814610935
labeled_v3f3_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed1.npy,labeled,v3f3,2.0,1,,all_raw,100,0.9,0.2,149,0.5,0.10835468499317544,0.20795870184838589,0.2055121288854637
labeled_v3f3_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed1.npy,labeled,v3f3,2.0,1,,all_raw,100,0.9,0.2,149,0.8,1.3212087833145758,2.532203016624463,2.4355633845890368
labeled_v3f3_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed1.npy,labeled,v3f3,2.0,1,,all_raw,100,0.9,0.2,149,1.0,4.374296592514547,8.251067317455075,7.888974518942591
labeled_v3f3_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed1.npy,labeled,v3f3,2.0,1,,all_raw,100,0.9,0.2,149,1.5,26.705538660472687,44.948438474806416,42.80034741336073
labeled_v3f3_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed1.npy,labeled,v3f3,2.0,1,,all_raw,100,0.9,0.2,149,2.0,58.17628888197122,81.73143968586002,78.24996635962177
labeled_v3f3_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed1.npy,labeled,v3f3,2.0,1,,confident_without_distance,100,0.9,0.2,70,0.25,0.0005986446684705827,0.0012232864814610935,0.0012232864814610935
labeled_v3f3_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed1.npy,labeled,v3f3,2.0,1,,confident_without_distance,100,0.9,0.2,70,0.5,0.10176959363999905,0.19694912351523602,0.19694912351523602
labeled_v3f3_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed1.npy,labeled,v3f3,2.0,1,,confident_without_distance,100,0.9,0.2,70,0.8,1.2098608749790474,2.3474867579238383,2.3046717310726996
labeled_v3f3_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed1.npy,labeled,v3f3,2.0,1,,confident_without_distance,100,0.9,0.2,70,1.0,3.8702377816623166,7.432688661357603,7.272438132286201
labeled_v3f3_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed1.npy,labeled,v3f3,2.0,1,,confident_without_distance,100,0.9,0.2,70,1.5,21.68949498335768,38.81365677027903,37.14387072308464
labeled_v3f3_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed1.npy,labeled,v3f3,2.0,1,,confident_without_distance,100,0.9,0.2,70,2.0,43.45022868226335,69.85088137790989,66.16634249574908
labeled_v3f3_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed2.npy,labeled,v3f3,2.0,2,,all_raw,100,0.9,0.2,132,0.25,0.0,0.0,0.0
labeled_v3f3_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed2.npy,labeled,v3f3,2.0,2,,all_raw,100,0.9,0.2,132,0.5,0.07183736021646991,0.13700808592364244,0.1296683670348759
labeled_v3f3_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed2.npy,labeled,v3f3,2.0,2,,all_raw,100,0.9,0.2,132,0.8,1.2978616412442232,2.4942811356991696,2.2826525744064003
labeled_v3f3_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed2.npy,labeled,v3f3,2.0,2,,all_raw,100,0.9,0.2,132,1.0,4.3557386077919595,8.219261868937085,7.61985149302115
labeled_v3f3_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed2.npy,labeled,v3f3,2.0,2,,all_raw,100,0.9,0.2,132,1.5,26.719307487847516,44.720907189254646,41.596633515603024
labeled_v3f3_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed2.npy,labeled,v3f3,2.0,2,,all_raw,100,0.9,0.2,132,2.0,58.190656354014514,80.1790891408859,75.96609049873389
labeled_v3f3_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed2.npy,labeled,v3f3,2.0,2,,confident_without_distance,100,0.9,0.2,64,0.25,0.0,0.0,0.0
labeled_v3f3_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed2.npy,labeled,v3f3,2.0,2,,confident_without_distance,100,0.9,0.2,64,0.5,0.04010919278752904,0.08196019425789325,0.08196019425789325
labeled_v3f3_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed2.npy,labeled,v3f3,2.0,2,,confident_without_distance,100,0.9,0.2,64,0.8,0.891980556021168,1.766425679229819,1.7639791062668966
labeled_v3f3_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed2.npy,labeled,v3f3,2.0,2,,confident_without_distance,100,0.9,0.2,64,1.0,3.188980148942794,6.183713163785827,6.144567996379072
labeled_v3f3_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed2.npy,labeled,v3f3,2.0,2,,confident_without_distance,100,0.9,0.2,64,1.5,19.62536816647111,35.099759012563155,33.99023817387794
labeled_v3f3_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed2.npy,labeled,v3f3,2.0,2,,confident_without_distance,100,0.9,0.2,64,2.0,41.44955820023467,66.39020392185645,62.02674104248474
labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3,,all_raw,100,0.9,0.2,141,0.25,0.0,0.0,0.0
labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3,,all_raw,100,0.9,0.2,141,0.5,0.04968750748305836,0.09663963203542637,0.09663963203542637
labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3,,all_raw,100,0.9,0.2,141,0.8,1.3816718948301046,2.6484152323632673,2.5860276218087517
labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3,,all_raw,100,0.9,0.2,141,1.0,4.80831397715572,9.046203530404785,8.752614774854123
labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3,,all_raw,100,0.9,0.2,141,1.5,27.557410023706332,46.18395782108212,44.25728161278089
labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3,,all_raw,100,0.9,0.2,141,2.0,58.420535906707215,81.46598651938297,78.59860300683818
labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3,,confident_without_distance,100,0.9,0.2,66,0.25,0.0,0.0,0.0
labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3,,confident_without_distance,100,0.9,0.2,66,0.5,0.04789157347764661,0.09541634555396528,0.09541634555396528
labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3,,confident_without_distance,100,0.9,0.2,66,0.8,1.3379708340317522,2.594590627178979,2.5383194490317686
labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3,,confident_without_distance,100,0.9,0.2,66,1.0,4.50061061756184,8.630286126708015,8.411317846526478
