run_name,checkpoint,checkpoint_path,method,r_value,n_samples,seed,nfe,nfe_b0,nfe_b10,mean_b10_shift,status,all_modes,confidently_annotated_modes,covered_populations,covered_population_names,mean_purity_labeled_annotated,mean_unassigned_annotated,mean_knn_dist_annotated,confident_modes,mean_purity_labeled_conf,mean_unassigned_conf,mean_knn_dist_conf,elapsed_sec,modes_path,eval_path,best_path
all_b10_n5000_R0.8_seed0,all,checkpoints/levine13_all_100k.pt,b10,0.8,5000,0,5050000,5000000,5050000,2.1207094192504883,ok,4061,1062,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9905684406737726,0.09182674199623352,1.1723730418952092,1062,0.9905684406737726,0.09182674199623352,1.1723730418952092,9.526853084564209,results_levine13/baseline_sample_sweep/modes_all_b10_n5000_R0.8_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b10_n5000_R0.8_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b10_n5000_R0.8_seed0.csv
all_b10_n5000_R1_seed0,all,checkpoints/levine13_all_100k.pt,b10,1.0,5000,0,5050000,5000000,5050000,2.1207094192504883,ok,3487,857,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9903318420203675,0.09368728121353558,1.191564992786623,857,0.9903318420203675,0.09368728121353558,1.191564992786623,8.461077213287354,results_levine13/baseline_sample_sweep/modes_all_b10_n5000_R1_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b10_n5000_R1_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b10_n5000_R1_seed0.csv
all_b10_n5000_R1.2_seed0,all,checkpoints/levine13_all_100k.pt,b10,1.2,5000,0,5050000,5000000,5050000,2.1207094192504883,ok,2907,670,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9899812773524301,0.09479104477611941,1.2014062725225108,670,0.9899812773524301,0.09479104477611941,1.2014062725225108,7.280470848083496,results_levine13/baseline_sample_sweep/modes_all_b10_n5000_R1.2_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b10_n5000_R1.2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b10_n5000_R1.2_seed0.csv
all_b10_n5000_R1.5_seed0,all,checkpoints/levine13_all_100k.pt,b10,1.5,5000,0,5050000,5000000,5050000,2.1207094192504883,ok,2222,471,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9901613892946585,0.09505307855626326,1.1974679230236986,471,0.9901613892946585,0.09505307855626326,1.1974679230236986,5.815230369567871,results_levine13/baseline_sample_sweep/modes_all_b10_n5000_R1.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b10_n5000_R1.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b10_n5000_R1.5_seed0.csv
all_b10_n5000_R2_seed0,all,checkpoints/levine13_all_100k.pt,b10,2.0,5000,0,5050000,5000000,5050000,2.1207094192504883,ok,1353,262,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9906977104796663,0.08984732824427481,1.1921021888300563,262,0.9906977104796663,0.08984732824427481,1.1921021888300563,3.9423999786376953,results_levine13/baseline_sample_sweep/modes_all_b10_n5000_R2_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b10_n5000_R2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b10_n5000_R2_seed0.csv
all_b10_n5000_R2.5_seed0,all,checkpoints/levine13_all_100k.pt,b10,2.5,5000,0,5050000,5000000,5050000,2.1207094192504883,ok,842,151,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9905529919039083,0.08847682119205298,1.1592115624532957,151,0.9905529919039083,0.08847682119205298,1.1592115624532957,2.836107015609741,results_levine13/baseline_sample_sweep/modes_all_b10_n5000_R2.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b10_n5000_R2.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b10_n5000_R2.5_seed0.csv
all_b10_n5000_R3_seed0,all,checkpoints/levine13_all_100k.pt,b10,3.0,5000,0,5050000,5000000,5050000,2.1207094192504883,ok,545,87,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9912319383502012,0.08551724137931035,1.1475725924147138,87,0.9912319383502012,0.08551724137931035,1.1475725924147138,2.23009991645813,results_levine13/baseline_sample_sweep/modes_all_b10_n5000_R3_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b10_n5000_R3_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b10_n5000_R3_seed0.csv
all_b10_n5000_R4_seed0,all,checkpoints/levine13_all_100k.pt,b10,4.0,5000,0,5050000,5000000,5050000,2.1207094192504883,ok,259,30,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,0.994516828795751,0.079,1.1549873700589288,30,0.994516828795751,0.079,1.1549873700589288,1.6387760639190674,results_levine13/baseline_sample_sweep/modes_all_b10_n5000_R4_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b10_n5000_R4_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b10_n5000_R4_seed0.csv
all_b0_n10000_R0.5_seed0,all,checkpoints/levine13_all_100k.pt,b0,0.5,10000,0,10000000,10000000,10100000,2.0765538215637207,ok,9958,2960,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9906346133995345,0.07816216216216217,1.135682583723465,2960,0.9906346133995345,0.07816216216216217,1.135682583723465,38.74390983581543,results_levine13/baseline_sample_sweep/modes_all_b0_n10000_R0.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b0_n10000_R0.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b0_n10000_R0.5_seed0.csv
all_b0_n10000_R0.8_seed0,all,checkpoints/levine13_all_100k.pt,b0,0.8,10000,0,10000000,10000000,10100000,2.0765538215637207,ok,9402,2629,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9905944053682422,0.0806808672499049,1.1692335502179727,2629,0.9905944053682422,0.0806808672499049,1.1692335502179727,26.625213146209717,results_levine13/baseline_sample_sweep/modes_all_b0_n10000_R0.8_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b0_n10000_R0.8_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b0_n10000_R0.8_seed0.csv
all_b0_n10000_R1_seed0,all,checkpoints/levine13_all_100k.pt,b0,1.0,10000,0,10000000,10000000,10100000,2.0765538215637207,ok,8484,2176,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9899820440515771,0.08274356617647059,1.2012621391194487,2176,0.9899820440515771,0.08274356617647059,1.2012621391194487,28.449304819107056,results_levine13/baseline_sample_sweep/modes_all_b0_n10000_R1_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b0_n10000_R1_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b0_n10000_R1_seed0.csv
all_b0_n10000_R1.2_seed0,all,checkpoints/levine13_all_100k.pt,b0,1.2,10000,0,10000000,10000000,10100000,2.0765538215637207,ok,7291,1705,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9900995577275117,0.08331378299120236,1.2273559895190216,1705,0.9900995577275117,0.08331378299120236,1.2273559895190216,19.080198049545288,results_levine13/baseline_sample_sweep/modes_all_b0_n10000_R1.2_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b0_n10000_R1.2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b0_n10000_R1.2_seed0.csv
all_b0_n10000_R1.5_seed0,all,checkpoints/levine13_all_100k.pt,b0,1.5,10000,0,10000000,10000000,10100000,2.0765538215637207,ok,5494,1155,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9899285462900407,0.08358441558441558,1.2366935744465168,1155,0.9899285462900407,0.08358441558441558,1.2366935744465168,19.689090967178345,results_levine13/baseline_sample_sweep/modes_all_b0_n10000_R1.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b0_n10000_R1.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b0_n10000_R1.5_seed0.csv
all_b0_n10000_R2_seed0,all,checkpoints/levine13_all_100k.pt,b0,2.0,10000,0,10000000,10000000,10100000,2.0765538215637207,ok,3232,625,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9913532583062441,0.082896,1.219444334525822,625,0.9913532583062441,0.082896,1.219444334525822,12.45714783668518,results_levine13/baseline_sample_sweep/modes_all_b0_n10000_R2_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b0_n10000_R2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b0_n10000_R2_seed0.csv
all_b0_n10000_R2.5_seed0,all,checkpoints/levine13_all_100k.pt,b0,2.5,10000,0,10000000,10000000,10100000,2.0765538215637207,ok,1910,364,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9904233610321989,0.08423076923076923,1.192673609077542,364,0.9904233610321989,0.08423076923076923,1.192673609077542,7.1960649490356445,results_levine13/baseline_sample_sweep/modes_all_b0_n10000_R2.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b0_n10000_R2.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b0_n10000_R2.5_seed0.csv
all_b0_n10000_R3_seed0,all,checkpoints/levine13_all_100k.pt,b0,3.0,10000,0,10000000,10000000,10100000,2.0765538215637207,ok,1138,214,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9920043675137359,0.0835981308411215,1.1529205080842124,214,0.9920043675137359,0.0835981308411215,1.1529205080842124,5.657488822937012,results_levine13/baseline_sample_sweep/modes_all_b0_n10000_R3_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b0_n10000_R3_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b0_n10000_R3_seed0.csv
all_b0_n10000_R4_seed0,all,checkpoints/levine13_all_100k.pt,b0,4.0,10000,0,10000000,10000000,10100000,2.0765538215637207,ok,414,78,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9928272841336959,0.07102564102564103,1.0743906739390776,78,0.9928272841336959,0.07102564102564103,1.0743906739390776,4.820054054260254,results_levine13/baseline_sample_sweep/modes_all_b0_n10000_R4_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b0_n10000_R4_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b0_n10000_R4_seed0.csv
all_b10_n10000_R0.5_seed0,all,checkpoints/levine13_all_100k.pt,b10,0.5,10000,0,10100000,10000000,10100000,2.0765538215637207,ok,9268,2604,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9917564710901096,0.09055299539170507,1.1542662565418125,2604,0.9917564710901096,0.09055299539170507,1.1542662565418125,36.690447092056274,results_levine13/baseline_sample_sweep/modes_all_b10_n10000_R0.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b10_n10000_R0.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b10_n10000_R0.5_seed0.csv
all_b10_n10000_R0.8_seed0,all,checkpoints/levine13_all_100k.pt,b10,0.8,10000,0,10100000,10000000,10100000,2.0765538215637207,ok,7422,1848,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9910832217254053,0.09224025974025975,1.1952810102737517,1848,0.9910832217254053,0.09224025974025975,1.1952810102737517,22.277419090270996,results_levine13/baseline_sample_sweep/modes_all_b10_n10000_R0.8_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b10_n10000_R0.8_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b10_n10000_R0.8_seed0.csv
all_b10_n10000_R1_seed0,all,checkpoints/levine13_all_100k.pt,b10,1.0,10000,0,10100000,10000000,10100000,2.0765538215637207,ok,6153,1424,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9907936723215961,0.09428370786516853,1.2141074172271764,1424,0.9907936723215961,0.09428370786516853,1.2141074172271764,22.00515103340149,results_levine13/baseline_sample_sweep/modes_all_b10_n10000_R1_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b10_n10000_R1_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b10_n10000_R1_seed0.csv
all_b10_n10000_R1.2_seed0,all,checkpoints/levine13_all_100k.pt,b10,1.2,10000,0,10100000,10000000,10100000,2.0765538215637207,ok,5040,1075,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.991147289663532,0.09451162790697676,1.2226432203760809,1075,0.991147289663532,0.09451162790697676,1.2226432203760809,19.33333683013916,results_levine13/baseline_sample_sweep/modes_all_b10_n10000_R1.2_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b10_n10000_R1.2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b10_n10000_R1.2_seed0.csv
all_b10_n10000_R1.5_seed0,all,checkpoints/levine13_all_100k.pt,b10,1.5,10000,0,10100000,10000000,10100000,2.0765538215637207,ok,3673,717,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9911143348310245,0.09393305439330543,1.2268024487026121,717,0.9911143348310245,0.09393305439330543,1.2268024487026121,18.48759412765503,results_levine13/baseline_sample_sweep/modes_all_b10_n10000_R1.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b10_n10000_R1.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b10_n10000_R1.5_seed0.csv
all_b10_n10000_R2_seed0,all,checkpoints/levine13_all_100k.pt,b10,2.0,10000,0,10100000,10000000,10100000,2.0765538215637207,ok,2186,390,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9913786317203862,0.0935128205128205,1.2168012702815088,390,0.9913786317203862,0.0935128205128205,1.2168012702815088,8.668828010559082,results_levine13/baseline_sample_sweep/modes_all_b10_n10000_R2_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b10_n10000_R2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b10_n10000_R2_seed0.csv
all_b10_n10000_R2.5_seed0,all,checkpoints/levine13_all_100k.pt,b10,2.5,10000,0,10100000,10000000,10100000,2.0765538215637207,ok,1334,225,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.99166858020744,0.09462222222222222,1.2197642660957533,225,0.99166858020744,0.09462222222222222,1.2197642660957533,8.325342178344727,results_levine13/baseline_sample_sweep/modes_all_b10_n10000_R2.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b10_n10000_R2.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b10_n10000_R2.5_seed0.csv
all_b10_n10000_R3_seed0,all,checkpoints/levine13_all_100k.pt,b10,3.0,10000,0,10100000,10000000,10100000,2.0765538215637207,ok,837,124,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9905123850100179,0.08427419354838711,1.1625861323452829,124,0.9905123850100179,0.08427419354838711,1.1625861323452829,9.45730471611023,results_levine13/baseline_sample_sweep/modes_all_b10_n10000_R3_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b10_n10000_R3_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b10_n10000_R3_seed0.csv
all_b10_n10000_R4_seed0,all,checkpoints/levine13_all_100k.pt,b10,4.0,10000,0,10100000,10000000,10100000,2.0765538215637207,ok,389,48,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9864932358944426,0.08958333333333335,1.1842099605309075,48,0.9864932358944426,0.08958333333333335,1.1842099605309075,6.86784291267395,results_levine13/baseline_sample_sweep/modes_all_b10_n10000_R4_seed0.npy,results_levine13/baseline_sample_sweep/eval_all_b10_n10000_R4_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_all_b10_n10000_R4_seed0.csv
labeled_b0_n500_R0.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,0.5,500,0,500000,500000,505000,5.933528423309326,ok,498,308,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9883852665748077,0.07564935064935065,1.1160663753810542,308,0.9883852665748077,0.07564935064935065,1.1160663753810542,1.716500997543335,results_levine13/baseline_sample_sweep/modes_labeled_b0_n500_R0.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n500_R0.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n500_R0.5_seed0.csv
labeled_b0_n500_R0.8_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,0.8,500,0,500000,500000,505000,5.933528423309326,ok,482,296,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9884027110703262,0.07692567567567568,1.1278120738431503,296,0.9884027110703262,0.07692567567567568,1.1278120738431503,1.156526803970337,results_levine13/baseline_sample_sweep/modes_labeled_b0_n500_R0.8_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n500_R0.8_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n500_R0.8_seed0.csv
labeled_b0_n500_R1_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.0,500,0,500000,500000,505000,5.933528423309326,ok,453,272,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9877281873618602,0.07746323529411765,1.1480526341803134,272,0.9877281873618602,0.07746323529411765,1.1480526341803134,0.9937269687652588,results_levine13/baseline_sample_sweep/modes_labeled_b0_n500_R1_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n500_R1_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n500_R1_seed0.csv
labeled_b0_n500_R1.2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.2,500,0,500000,500000,505000,5.933528423309326,ok,406,240,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9873757909161679,0.07754166666666668,1.1643931666781158,240,0.9873757909161679,0.07754166666666668,1.1643931666781158,0.9339051246643066,results_levine13/baseline_sample_sweep/modes_labeled_b0_n500_R1.2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n500_R1.2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n500_R1.2_seed0.csv
labeled_b0_n500_R1.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.5,500,0,500000,500000,505000,5.933528423309326,ok,331,189,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9874430834080671,0.07645502645502647,1.1746462204308852,189,0.9874430834080671,0.07645502645502647,1.1746462204308852,0.8172950744628906,results_levine13/baseline_sample_sweep/modes_labeled_b0_n500_R1.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n500_R1.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n500_R1.5_seed0.csv
labeled_b0_n500_R2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,2.0,500,0,500000,500000,505000,5.933528423309326,ok,210,116,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9885232511762727,0.07612068965517241,1.1706487840449422,116,0.9885232511762727,0.07612068965517241,1.1706487840449422,0.7439248561859131,results_levine13/baseline_sample_sweep/modes_labeled_b0_n500_R2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n500_R2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n500_R2_seed0.csv
labeled_b0_n500_R2.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,2.5,500,0,500000,500000,505000,5.933528423309326,ok,139,73,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9905048871227305,0.06575342465753425,1.1629286048259566,73,0.9905048871227305,0.06575342465753425,1.1629286048259566,0.4017808437347412,results_levine13/baseline_sample_sweep/modes_labeled_b0_n500_R2.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n500_R2.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n500_R2.5_seed0.csv
labeled_b0_n500_R3_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,3.0,500,0,500000,500000,505000,5.933528423309326,ok,89,55,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9884281920842216,0.07399999999999998,1.150312421362441,55,0.9884281920842216,0.07399999999999998,1.150312421362441,0.35639381408691406,results_levine13/baseline_sample_sweep/modes_labeled_b0_n500_R3_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n500_R3_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n500_R3_seed0.csv
labeled_b0_n500_R4_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,4.0,500,0,500000,500000,505000,5.933528423309326,ok,39,27,9,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,0.9812567492129718,0.06962962962962962,1.1605176635346215,27,0.9812567492129718,0.06962962962962962,1.1605176635346215,0.2848379611968994,results_levine13/baseline_sample_sweep/modes_labeled_b0_n500_R4_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n500_R4_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n500_R4_seed0.csv
