annotation_flag,raw_modes,annotated_modes,covered_populations,covered_population_names,weighted_population_coverage_labeled_pct,weighted_population_coverage_all_pct,mean_purity,mean_unassigned_fraction,mean_knn_distance,run_name,modes_path,checkpoint,method,r_value,seed,n_samples,k_neighbors,purity_threshold,max_unassigned_fraction,theoretical_minimum_majority_neighbors,global_distance_threshold,distance_quantile
confident_population_distance,17,11,10,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,81.89169021493143,40.07566868609469,0.9970685033020203,0.030909090909090917,0.7582167962767954,labeled_data_mean_shift_k100_n1000_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed0.npy,labeled,data_mean_shift,2.0,0,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_without_distance,17,10,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9951599326599327,0.028500000000000015,0.7800611052534894,labeled_data_mean_shift_k100_n1000_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed0.npy,labeled,data_mean_shift,2.0,0,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_global_distance,17,10,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9951599326599327,0.028500000000000015,0.7800611052534894,labeled_data_mean_shift_k100_n1000_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed0.npy,labeled,data_mean_shift,2.0,0,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_population_distance,17,10,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,81.59810145938077,39.931993965661746,0.9951599326599327,0.028500000000000015,0.7800611052534894,labeled_data_mean_shift_k100_n1000_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed0.npy,labeled,data_mean_shift,2.0,0,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_without_distance,17,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.016666666666666663,0.6177942078689641,labeled_data_mean_shift_k100_n1000_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed1.npy,labeled,data_mean_shift,2.0,1,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_global_distance,17,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.016666666666666663,0.6177942078689641,labeled_data_mean_shift_k100_n1000_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed1.npy,labeled,data_mean_shift,2.0,1,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_population_distance,17,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.016666666666666663,0.6177942078689641,labeled_data_mean_shift_k100_n1000_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed1.npy,labeled,data_mean_shift,2.0,1,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_without_distance,17,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.026666666666666672,0.681086653279077,labeled_data_mean_shift_k100_n1000_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed1.npy,labeled,data_mean_shift,2.0,1,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_global_distance,17,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.026666666666666672,0.681086653279077,labeled_data_mean_shift_k100_n1000_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed1.npy,labeled,data_mean_shift,2.0,1,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_population_distance,17,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.026666666666666672,0.681086653279077,labeled_data_mean_shift_k100_n1000_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed1.npy,labeled,data_mean_shift,2.0,1,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_without_distance,17,11,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,77.38510281722877,37.87026172744906,0.9981255857544518,0.018181818181818188,0.758604459011827,labeled_data_mean_shift_k100_n1000_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed1.npy,labeled,data_mean_shift,2.0,1,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_global_distance,17,11,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,77.38510281722877,37.87026172744906,0.9981255857544518,0.018181818181818188,0.758604459011827,labeled_data_mean_shift_k100_n1000_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed1.npy,labeled,data_mean_shift,2.0,1,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_population_distance,17,11,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,77.38510281722877,37.87026172744906,0.9981255857544518,0.018181818181818188,0.758604459011827,labeled_data_mean_shift_k100_n1000_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed1.npy,labeled,data_mean_shift,2.0,1,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_without_distance,17,10,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9962962962962962,0.016000000000000014,0.7826312137106233,labeled_data_mean_shift_k100_n1000_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed1.npy,labeled,data_mean_shift,2.0,1,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_global_distance,17,10,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9962962962962962,0.016000000000000014,0.7826312137106233,labeled_data_mean_shift_k100_n1000_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed1.npy,labeled,data_mean_shift,2.0,1,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_population_distance,17,10,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9962962962962962,0.016000000000000014,0.7826312137106233,labeled_data_mean_shift_k100_n1000_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed1.npy,labeled,data_mean_shift,2.0,1,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_without_distance,18,13,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.030769230769230764,0.629676830098913,labeled_data_mean_shift_k100_n1000_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed2.npy,labeled,data_mean_shift,2.0,2,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_global_distance,18,13,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.030769230769230764,0.629676830098913,labeled_data_mean_shift_k100_n1000_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed2.npy,labeled,data_mean_shift,2.0,2,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_population_distance,18,13,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.030769230769230764,0.629676830098913,labeled_data_mean_shift_k100_n1000_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed2.npy,labeled,data_mean_shift,2.0,2,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_without_distance,18,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.023333333333333334,0.6810815777515673,labeled_data_mean_shift_k100_n1000_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed2.npy,labeled,data_mean_shift,2.0,2,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_global_distance,18,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.023333333333333334,0.6810815777515673,labeled_data_mean_shift_k100_n1000_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed2.npy,labeled,data_mean_shift,2.0,2,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_population_distance,18,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.023333333333333334,0.6810815777515673,labeled_data_mean_shift_k100_n1000_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed2.npy,labeled,data_mean_shift,2.0,2,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_without_distance,18,11,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,77.38510281722877,37.87026172744906,0.9981255857544518,0.0190909090909091,0.7592527410456591,labeled_data_mean_shift_k100_n1000_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed2.npy,labeled,data_mean_shift,2.0,2,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_global_distance,18,11,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,77.38510281722877,37.87026172744906,0.9981255857544518,0.0190909090909091,0.7592527410456591,labeled_data_mean_shift_k100_n1000_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed2.npy,labeled,data_mean_shift,2.0,2,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_population_distance,18,11,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,77.38510281722877,37.87026172744906,0.9981255857544518,0.0190909090909091,0.7592527410456591,labeled_data_mean_shift_k100_n1000_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed2.npy,labeled,data_mean_shift,2.0,2,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_without_distance,18,10,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9962962962962963,0.015500000000000014,0.7837050940486809,labeled_data_mean_shift_k100_n1000_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed2.npy,labeled,data_mean_shift,2.0,2,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_global_distance,18,10,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9962962962962963,0.015500000000000014,0.7837050940486809,labeled_data_mean_shift_k100_n1000_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed2.npy,labeled,data_mean_shift,2.0,2,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_population_distance,18,10,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9962962962962963,0.015500000000000014,0.7837050940486809,labeled_data_mean_shift_k100_n1000_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed2.npy,labeled,data_mean_shift,2.0,2,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_without_distance,17,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.02,0.6186657585837526,labeled_data_mean_shift_k100_n1000_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed3.npy,labeled,data_mean_shift,2.0,3,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_global_distance,17,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.02,0.6186657585837526,labeled_data_mean_shift_k100_n1000_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed3.npy,labeled,data_mean_shift,2.0,3,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_population_distance,17,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.02,0.6186657585837526,labeled_data_mean_shift_k100_n1000_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed3.npy,labeled,data_mean_shift,2.0,3,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_without_distance,17,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.023333333333333334,0.6825183937206024,labeled_data_mean_shift_k100_n1000_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed3.npy,labeled,data_mean_shift,2.0,3,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_global_distance,17,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.023333333333333334,0.6825183937206024,labeled_data_mean_shift_k100_n1000_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed3.npy,labeled,data_mean_shift,2.0,3,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_population_distance,17,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.023333333333333334,0.6825183937206024,labeled_data_mean_shift_k100_n1000_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed3.npy,labeled,data_mean_shift,2.0,3,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_without_distance,17,11,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,77.38510281722877,37.87026172744906,0.9981255857544518,0.01636363636363637,0.7609632335153468,labeled_data_mean_shift_k100_n1000_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed3.npy,labeled,data_mean_shift,2.0,3,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_global_distance,17,11,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,77.38510281722877,37.87026172744906,0.9981255857544518,0.01636363636363637,0.7609632335153468,labeled_data_mean_shift_k100_n1000_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed3.npy,labeled,data_mean_shift,2.0,3,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_population_distance,17,11,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,77.38510281722877,37.87026172744906,0.9981255857544518,0.01636363636363637,0.7609632335153468,labeled_data_mean_shift_k100_n1000_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed3.npy,labeled,data_mean_shift,2.0,3,1000,100,0.9,0.2,72,2.168480640079183,0.95
confident_without_distance,17,10,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9962962962962962,0.015500000000000014,0.7859361811692609,labeled_data_mean_shift_k100_n1000_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed3.npy,labeled,data_mean_shift,2.0,3,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_global_distance,17,10,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9962962962962962,0.015500000000000014,0.7859361811692609,labeled_data_mean_shift_k100_n1000_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed3.npy,labeled,data_mean_shift,2.0,3,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_population_distance,17,10,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9962962962962962,0.015500000000000014,0.7859361811692609,labeled_data_mean_shift_k100_n1000_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed3.npy,labeled,data_mean_shift,2.0,3,1000,200,0.9,0.2,144,2.326548879915341,0.95
confident_without_distance,17,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.016666666666666663,0.6171247500043694,labeled_data_mean_shift_k100_n1000_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed4.npy,labeled,data_mean_shift,2.0,4,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_global_distance,17,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.016666666666666663,0.6171247500043694,labeled_data_mean_shift_k100_n1000_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed4.npy,labeled,data_mean_shift,2.0,4,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_population_distance,17,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.016666666666666663,0.6171247500043694,labeled_data_mean_shift_k100_n1000_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed4.npy,labeled,data_mean_shift,2.0,4,1000,25,0.9,0.2,18,1.8938762860539928,0.95
confident_without_distance,17,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.025000000000000005,0.6824111645805783,labeled_data_mean_shift_k100_n1000_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed4.npy,labeled,data_mean_shift,2.0,4,1000,50,0.9,0.2,36,2.0265906448367645,0.95
confident_global_distance,17,12,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,85.67776187505352,41.92847393501114,1.0,0.025000000000000005,0.6824111645805783,labeled_data_mean_shift_k100_n1000_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_labeled_data_mean_shift_k100_n1000_R2_seed4.npy,labeled,data_mean_shift,2.0,4,1000,50,0.9,0.2,36,2.0265906448367645,0.95
