run_name,modes_path,checkpoint,method,r_value,seed,n_samples,k_neighbors,annotation_flag,population_scope,selected_modes,cell_coverage_pct_r0.25,cell_coverage_pct_r0.5,cell_coverage_pct_r0.75,cell_coverage_pct_r1,cell_coverage_pct_r1.5
all_data_mean_shift_k100_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed2.npy,all,data_mean_shift,1.5,2,1000,100.0,confident_population_distance,all_cells,16,0.004789157347764661,0.14068149709058692,1.1104858600129308,4.107301070376667,17.116448360910898
all_data_mean_shift_k100_n1000_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed3.npy,all,data_mean_shift,1.5,3,1000,,all_raw_modes,labeled_cells,43,0.008563005370227653,0.4281502685113827,2.7132494158807052,9.174648610958199,35.69182966959032
all_data_mean_shift_k100_n1000_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed3.npy,all,data_mean_shift,1.5,3,1000,,all_raw_modes,all_cells,43,0.004190512679294078,0.22808361868729196,1.5091832092143387,5.502143147913125,25.10117094897153
all_data_mean_shift_k100_n1000_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed3.npy,all,data_mean_shift,1.5,3,1000,100.0,confident_without_distance,labeled_cells,17,0.008563005370227653,0.4257036955484605,2.6374056540301174,8.717139466891751,31.99750449557782
all_data_mean_shift_k100_n1000_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed3.npy,all,data_mean_shift,1.5,3,1000,100.0,confident_without_distance,all_cells,17,0.004190512679294078,0.2197025933287038,1.340964057374105,4.5251550489691335,17.615718014415364
all_data_mean_shift_k100_n1000_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed3.npy,all,data_mean_shift,1.5,3,1000,100.0,confident_global_distance,labeled_cells,17,0.008563005370227653,0.4257036955484605,2.6374056540301174,8.717139466891751,31.99750449557782
all_data_mean_shift_k100_n1000_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed3.npy,all,data_mean_shift,1.5,3,1000,100.0,confident_global_distance,all_cells,17,0.004190512679294078,0.2197025933287038,1.340964057374105,4.5251550489691335,17.615718014415364
all_data_mean_shift_k100_n1000_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed3.npy,all,data_mean_shift,1.5,3,1000,100.0,confident_population_distance,labeled_cells,17,0.008563005370227653,0.4257036955484605,2.6374056540301174,8.717139466891751,31.99750449557782
all_data_mean_shift_k100_n1000_R1.5_seed3,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed3.npy,all,data_mean_shift,1.5,3,1000,100.0,confident_population_distance,all_cells,17,0.004190512679294078,0.2197025933287038,1.340964057374105,4.5251550489691335,17.615718014415364
all_data_mean_shift_k100_n1000_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed4.npy,all,data_mean_shift,1.5,4,1000,,all_raw_modes,labeled_cells,39,0.014679437777533121,0.43793656036307144,2.7634041616206098,9.130610297625601,34.676501889977615
all_data_mean_shift_k100_n1000_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed4.npy,all,data_mean_shift,1.5,4,1000,,all_raw_modes,all_cells,39,0.007183736021646992,0.2274849740188214,1.5313330619477503,5.490768899212184,24.53904360527765
all_data_mean_shift_k100_n1000_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed4.npy,all,data_mean_shift,1.5,4,1000,100.0,confident_without_distance,labeled_cells,15,0.014679437777533121,0.43548998740014927,2.6863371132885607,8.67187786707769,31.006642445594334
all_data_mean_shift_k100_n1000_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed4.npy,all,data_mean_shift,1.5,4,1000,100.0,confident_without_distance,all_cells,15,0.007183736021646992,0.2203012379971744,1.3637125547759872,4.519168602284428,17.075141878786425
all_data_mean_shift_k100_n1000_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed4.npy,all,data_mean_shift,1.5,4,1000,100.0,confident_global_distance,labeled_cells,15,0.014679437777533121,0.43548998740014927,2.6863371132885607,8.67187786707769,31.006642445594334
all_data_mean_shift_k100_n1000_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed4.npy,all,data_mean_shift,1.5,4,1000,100.0,confident_global_distance,all_cells,15,0.007183736021646992,0.2203012379971744,1.3637125547759872,4.519168602284428,17.075141878786425
all_data_mean_shift_k100_n1000_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/data_mean_shift_k100/modes_all_data_mean_shift_k100_n1000_R1.5_seed4.npy,all,data_mean_shift,1.5,4,1000,100.0,confident_population_distance,labeled_cells,15,0.014679437777533121,0.43548998740014927,2.6863371132885607,8.67187786707769,31.006642445594334
