annotation_flag,raw_modes,annotated_modes,covered_populations,covered_population_names,weighted_population_coverage_labeled_pct,weighted_population_coverage_all_pct,mean_purity,mean_unassigned_fraction,mean_knn_distance,run_name,modes_path,checkpoint,method,r_value,seed,n_samples,k_neighbors,purity_threshold,max_unassigned_fraction,theoretical_minimum_majority_neighbors,global_distance_threshold,distance_quantile
confident_global_distance,20,14,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,75.87556729910577,37.13153420655635,1.0,0.02857142857142858,0.7531929181109589,labeled_v2_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed1.npy,labeled,v2,2.0,1,,25,0.9,0.2,18,1.8938762860539928,0.95
confident_population_distance,20,14,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,75.87556729910577,37.13153420655635,1.0,0.02857142857142858,0.7531929181109589,labeled_v2_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed1.npy,labeled,v2,2.0,1,,25,0.9,0.2,18,1.8938762860539928,0.95
confident_without_distance,20,14,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,75.87556729910577,37.13153420655635,0.9952710333145115,0.0442857142857143,0.8225467223104407,labeled_v2_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed1.npy,labeled,v2,2.0,1,,50,0.9,0.2,36,2.0265906448367645,0.95
confident_global_distance,20,14,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,75.87556729910577,37.13153420655635,0.9952710333145115,0.0442857142857143,0.8225467223104407,labeled_v2_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed1.npy,labeled,v2,2.0,1,,50,0.9,0.2,36,2.0265906448367645,0.95
confident_population_distance,20,14,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,75.87556729910577,37.13153420655635,0.9952710333145115,0.0442857142857143,0.8225467223104407,labeled_v2_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed1.npy,labeled,v2,2.0,1,,50,0.9,0.2,36,2.0265906448367645,0.95
confident_without_distance,20,14,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,75.87556729910577,37.13153420655635,0.9935409326010974,0.055,0.9032546895228671,labeled_v2_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed1.npy,labeled,v2,2.0,1,,100,0.9,0.2,72,2.168480640079183,0.95
confident_global_distance,20,14,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,75.87556729910577,37.13153420655635,0.9935409326010974,0.055,0.9032546895228671,labeled_v2_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed1.npy,labeled,v2,2.0,1,,100,0.9,0.2,72,2.168480640079183,0.95
confident_population_distance,20,14,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,75.87556729910577,37.13153420655635,0.9935409326010974,0.055,0.9032546895228671,labeled_v2_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed1.npy,labeled,v2,2.0,1,,100,0.9,0.2,72,2.168480640079183,0.95
confident_without_distance,20,14,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,75.87556729910577,37.13153420655635,0.990778836090805,0.06857142857142857,0.9970710198200518,labeled_v2_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed1.npy,labeled,v2,2.0,1,,200,0.9,0.2,144,2.326548879915341,0.95
confident_global_distance,20,14,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,75.87556729910577,37.13153420655635,0.990778836090805,0.06857142857142857,0.9970710198200518,labeled_v2_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed1.npy,labeled,v2,2.0,1,,200,0.9,0.2,144,2.326548879915341,0.95
confident_population_distance,20,14,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,75.87556729910577,37.13153420655635,0.990778836090805,0.06857142857142857,0.9970710198200518,labeled_v2_R2_seed1,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed1.npy,labeled,v2,2.0,1,,200,0.9,0.2,144,2.326548879915341,0.95
confident_without_distance,21,14,8,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,84.16822635693052,41.18974641411844,1.0,0.04,0.7775684262563568,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2,,25,0.9,0.2,18,1.8938762860539928,0.95
confident_global_distance,21,14,8,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,84.16822635693052,41.18974641411844,1.0,0.04,0.7775684262563568,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2,,25,0.9,0.2,18,1.8938762860539928,0.95
confident_population_distance,21,14,8,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,84.16822635693052,41.18974641411844,1.0,0.04,0.7775684262563568,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2,,25,0.9,0.2,18,1.8938762860539928,0.95
confident_without_distance,21,14,8,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,84.16822635693052,41.18974641411844,1.0,0.05428571428571429,0.849533564680953,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2,,50,0.9,0.2,36,2.0265906448367645,0.95
confident_global_distance,21,14,8,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,84.16822635693052,41.18974641411844,1.0,0.05428571428571429,0.849533564680953,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2,,50,0.9,0.2,36,2.0265906448367645,0.95
confident_population_distance,21,14,8,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,84.16822635693052,41.18974641411844,1.0,0.05428571428571429,0.849533564680953,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2,,50,0.9,0.2,36,2.0265906448367645,0.95
confident_without_distance,21,13,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,75.87556729910577,37.13153420655635,0.9982208967503085,0.06384615384615386,0.9372835834158709,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2,,100,0.9,0.2,72,2.168480640079183,0.95
confident_global_distance,21,13,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,75.87556729910577,37.13153420655635,0.9982208967503085,0.06384615384615386,0.9372835834158709,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2,,100,0.9,0.2,72,2.168480640079183,0.95
confident_population_distance,21,13,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,75.87556729910577,37.13153420655635,0.9982208967503085,0.06384615384615386,0.9372835834158709,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2,,100,0.9,0.2,72,2.168480640079183,0.95
confident_without_distance,21,12,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,75.87556729910577,37.13153420655635,0.99204401340178,0.06708333333333333,1.0355860325861397,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2,,200,0.9,0.2,144,2.326548879915341,0.95
confident_global_distance,21,12,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,75.87556729910577,37.13153420655635,0.99204401340178,0.06708333333333333,1.0355860325861397,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2,,200,0.9,0.2,144,2.326548879915341,0.95
confident_population_distance,21,12,7,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells,75.87556729910577,37.13153420655635,0.99204401340178,0.06708333333333333,1.0355860325861397,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2,,200,0.9,0.2,144,2.326548879915341,0.95
confident_without_distance,22,15,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.83527224240645,38.09056296544624,0.9942028985507246,0.050666666666666665,0.8187892776023015,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3,,25,0.9,0.2,18,1.8938762860539928,0.95
confident_global_distance,22,15,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.83527224240645,38.09056296544624,0.9942028985507246,0.050666666666666665,0.8187892776023015,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3,,25,0.9,0.2,18,1.8938762860539928,0.95
confident_population_distance,22,15,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.83527224240645,38.09056296544624,0.9942028985507246,0.050666666666666665,0.8187892776023015,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3,,25,0.9,0.2,18,1.8938762860539928,0.95
confident_without_distance,22,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,1.0,0.03857142857142859,0.87331243703584,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3,,50,0.9,0.2,36,2.0265906448367645,0.95
confident_global_distance,22,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,1.0,0.03857142857142859,0.87331243703584,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3,,50,0.9,0.2,36,2.0265906448367645,0.95
confident_population_distance,22,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,1.0,0.03857142857142859,0.87331243703584,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3,,50,0.9,0.2,36,2.0265906448367645,0.95
confident_without_distance,22,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9977742248973321,0.05071428571428573,0.9713741632964599,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3,,100,0.9,0.2,72,2.168480640079183,0.95
confident_global_distance,22,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9977742248973321,0.05071428571428573,0.9713741632964599,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3,,100,0.9,0.2,72,2.168480640079183,0.95
confident_population_distance,22,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9977742248973321,0.05071428571428573,0.9713741632964599,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3,,100,0.9,0.2,72,2.168480640079183,0.95
confident_without_distance,22,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9962043955318844,0.06785714285714285,1.0825635824652957,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3,,200,0.9,0.2,144,2.326548879915341,0.95
confident_global_distance,22,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9962043955318844,0.06785714285714285,1.0825635824652957,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3,,200,0.9,0.2,144,2.326548879915341,0.95
confident_population_distance,22,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9962043955318844,0.06785714285714285,1.0825635824652957,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3,,200,0.9,0.2,144,2.326548879915341,0.95
confident_without_distance,23,15,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,80.79195566809791,39.537487129139635,0.9933333333333334,0.042666666666666665,0.7789802683039544,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4,,25,0.9,0.2,18,1.8938762860539928,0.95
confident_global_distance,23,15,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,80.79195566809791,39.537487129139635,0.9933333333333334,0.042666666666666665,0.7789802683039544,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4,,25,0.9,0.2,18,1.8938762860539928,0.95
confident_population_distance,23,15,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,80.79195566809791,39.537487129139635,0.9933333333333334,0.042666666666666665,0.7789802683039544,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4,,25,0.9,0.2,18,1.8938762860539928,0.95
confident_without_distance,23,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,1.0,0.04142857142857146,0.8558258792295218,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4,,50,0.9,0.2,36,2.0265906448367645,0.95
confident_global_distance,23,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,1.0,0.04142857142857146,0.8558258792295218,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4,,50,0.9,0.2,36,2.0265906448367645,0.95
confident_population_distance,23,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,1.0,0.04142857142857146,0.8558258792295218,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4,,50,0.9,0.2,36,2.0265906448367645,0.95
confident_without_distance,23,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9985347600012023,0.052857142857142866,0.9483116123169103,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4,,100,0.9,0.2,72,2.168480640079183,0.95
confident_global_distance,23,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9985347600012023,0.052857142857142866,0.9483116123169103,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4,,100,0.9,0.2,72,2.168480640079183,0.95
confident_population_distance,23,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.9985347600012023,0.052857142857142866,0.9483116123169103,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4,,100,0.9,0.2,72,2.168480640079183,0.95
confident_without_distance,23,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.995433221942075,0.0642857142857143,1.0558363808979467,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4,,200,0.9,0.2,144,2.326548879915341,0.95
confident_global_distance,23,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.995433221942075,0.0642857142857143,1.0558363808979467,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4,,200,0.9,0.2,144,2.326548879915341,0.95
confident_population_distance,23,14,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,0.995433221942075,0.0642857142857143,1.0558363808979467,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4,,200,0.9,0.2,144,2.326548879915341,0.95
confident_without_distance,20,13,9,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,85.38417311950285,41.7847992145782,1.0,0.05538461538461538,0.8304952316006623,labeled_v3f1_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f1_R2/modes_labeled_v3f1_R2_seed0.npy,labeled,v3f1,2.0,0,,25,0.9,0.2,18,1.8938762860539928,0.95
confident_global_distance,20,13,9,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,85.38417311950285,41.7847992145782,1.0,0.05538461538461538,0.8304952316006623,labeled_v3f1_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f1_R2/modes_labeled_v3f1_R2_seed0.npy,labeled,v3f1,2.0,0,,25,0.9,0.2,18,1.8938762860539928,0.95
confident_population_distance,20,13,9,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,85.38417311950285,41.7847992145782,1.0,0.05538461538461538,0.8304952316006623,labeled_v3f1_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f1_R2/modes_labeled_v3f1_R2_seed0.npy,labeled,v3f1,2.0,0,,25,0.9,0.2,18,1.8938762860539928,0.95
confident_without_distance,20,12,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,1.0,0.05500000000000002,0.9180323089227356,labeled_v3f1_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f1_R2/modes_labeled_v3f1_R2_seed0.npy,labeled,v3f1,2.0,0,,50,0.9,0.2,36,2.0265906448367645,0.95
confident_global_distance,20,12,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,1.0,0.05500000000000002,0.9180323089227356,labeled_v3f1_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f1_R2/modes_labeled_v3f1_R2_seed0.npy,labeled,v3f1,2.0,0,,50,0.9,0.2,36,2.0265906448367645,0.95
confident_population_distance,20,12,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,77.09151406167811,37.726587007016114,1.0,0.05500000000000002,0.9180323089227356,labeled_v3f1_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f1_R2/modes_labeled_v3f1_R2_seed0.npy,labeled,v3f1,2.0,0,,50,0.9,0.2,36,2.0265906448367645,0.95
