label_index,raw_label,population,cell_count,percent_of_labeled_cells,percent_of_all_cells,found_modes,best_purity,min_unassigned_fraction,min_mean_knn_distance,found,annotation_flag,k_neighbors,run_name,modes_path,checkpoint,method,r_value,seed,n_samples
23,9.0,Mature_CD38lo_B_cells,7796,9.536741409470684,4.667033835396662,179,1.0,0.0,1.0104947564455349,True,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
8,17.0,Naive_CD4+_T_cells,6987,8.547102645968659,4.1827302986039605,54,1.0,0.020000000000000018,0.6432507949895714,True,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
11,2.0,CD11bhi_Monocyte_cells,6779,8.292659057824752,4.05821220756208,9,1.0,0.09999999999999998,1.097966577136474,True,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
10,19.0,NK_cells,3864,4.726778964365665,2.313162998970331,43,1.0,0.020000000000000018,0.8261736087846984,True,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
4,13.0,Megakaryocyte_cells,3684,4.506587397702668,2.2054069586456264,6,1.0,0.020000000000000018,0.641741338998266,True,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
7,16.0,Myelocyte_cells,3025,3.7004416064198073,1.8109001221235124,1,1.0,0.16000000000000003,0.9993749020487077,True,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
16,24.0,Pre-B_II_cells,994,1.2159467625723268,0.5950528004597591,10,1.0,0.06000000000000005,0.9332857699537195,True,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
1,10.0,Mature_CD38mid_B_cells,608,0.7437581807283448,0.3639759584301142,2,0.9767441860465116,0.14,1.2112040086955667,True,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
15,23.0,Pre-B_I_cells,240,0.2935887555506624,0.14367472043293983,3,0.9761904761904762,0.14,1.5736796992389037,True,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
17,3.0,CD11bmid_Monocyte_cells,1278,1.5633601233072774,0.7650678863054046,0,,,,False,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
0,1.0,CD11b-_Monocyte_cells,912,1.115637271092517,0.5459639376451714,0,,,,False,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
22,8.0,Immature_B_cells,502,0.6140898136934688,0.30051962357223244,0,,,,False,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
12,20.0,Plasma_cell_cells,468,0.5724980733237917,0.28016570484423264,0,,,,False,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
13,21.0,Plasmacytoid_DC_cells,293,0.35842293906810035,0.1754028878618807,0,,,,False,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
21,7.0,HSC_cells,261,0.31927777166134536,0.15624625847082205,0,,,,False,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
18,4.0,CMP_cells,253,0.30949147980965663,0.1514571011230574,0,,,,False,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
5,14.0,MEP_cells,194,0.2373175774034521,0.11613706568329303,0,,,,False,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
6,15.0,MPP_cells,152,0.1859395451820862,0.09099398960752855,0,,,,False,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
20,6.0,GMP_cells,73,0.08929991314665982,0.04370106079835253,0,,,,False,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
14,22.0,Platelet_cells,5,0.006116432407305467,0.002993223342352913,0,,,,False,confident_without_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
2,11.0,Mature_CD4+_T_cells,13964,17.081972427122707,8.359474150523216,138,1.0,0.0,0.5478499655565796,True,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
19,5.0,Erythroblast_cells,12030,14.716136371976953,7.201695361701109,101,1.0,0.0,0.5713650289982595,True,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
9,18.0,Naive_CD8+_T_cells,9564,11.699511908693896,5.725437609252652,111,1.0,0.0,0.7124704811913334,True,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
3,12.0,Mature_CD8+_T_cells,7821,9.567323571507211,4.681999952108426,95,1.0,0.0,0.7231310003081611,True,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
23,9.0,Mature_CD38lo_B_cells,7796,9.536741409470684,4.667033835396662,171,1.0,0.0,1.0104947564455349,True,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
8,17.0,Naive_CD4+_T_cells,6987,8.547102645968659,4.1827302986039605,54,1.0,0.020000000000000018,0.6432507949895714,True,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
11,2.0,CD11bhi_Monocyte_cells,6779,8.292659057824752,4.05821220756208,9,1.0,0.09999999999999998,1.097966577136474,True,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
10,19.0,NK_cells,3864,4.726778964365665,2.313162998970331,41,1.0,0.020000000000000018,0.8261736087846984,True,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
4,13.0,Megakaryocyte_cells,3684,4.506587397702668,2.2054069586456264,4,1.0,0.020000000000000018,0.641741338998266,True,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
7,16.0,Myelocyte_cells,3025,3.7004416064198073,1.8109001221235124,1,1.0,0.16000000000000003,0.9993749020487077,True,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
16,24.0,Pre-B_II_cells,994,1.2159467625723268,0.5950528004597591,10,1.0,0.06000000000000005,0.9332857699537195,True,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
1,10.0,Mature_CD38mid_B_cells,608,0.7437581807283448,0.3639759584301142,2,0.9767441860465116,0.14,1.2112040086955667,True,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
15,23.0,Pre-B_I_cells,240,0.2935887555506624,0.14367472043293983,3,0.9761904761904762,0.14,1.5736796992389037,True,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
17,3.0,CD11bmid_Monocyte_cells,1278,1.5633601233072774,0.7650678863054046,0,,,,False,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
0,1.0,CD11b-_Monocyte_cells,912,1.115637271092517,0.5459639376451714,0,,,,False,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
22,8.0,Immature_B_cells,502,0.6140898136934688,0.30051962357223244,0,,,,False,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
12,20.0,Plasma_cell_cells,468,0.5724980733237917,0.28016570484423264,0,,,,False,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
13,21.0,Plasmacytoid_DC_cells,293,0.35842293906810035,0.1754028878618807,0,,,,False,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
21,7.0,HSC_cells,261,0.31927777166134536,0.15624625847082205,0,,,,False,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
18,4.0,CMP_cells,253,0.30949147980965663,0.1514571011230574,0,,,,False,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
5,14.0,MEP_cells,194,0.2373175774034521,0.11613706568329303,0,,,,False,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
6,15.0,MPP_cells,152,0.1859395451820862,0.09099398960752855,0,,,,False,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
20,6.0,GMP_cells,73,0.08929991314665982,0.04370106079835253,0,,,,False,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
14,22.0,Platelet_cells,5,0.006116432407305467,0.002993223342352913,0,,,,False,confident_global_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
2,11.0,Mature_CD4+_T_cells,13964,17.081972427122707,8.359474150523216,127,1.0,0.0,0.5478499655565796,True,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
19,5.0,Erythroblast_cells,12030,14.716136371976953,7.201695361701109,88,1.0,0.0,0.5713650289982595,True,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
9,18.0,Naive_CD8+_T_cells,9564,11.699511908693896,5.725437609252652,107,1.0,0.0,0.7124704811913334,True,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
3,12.0,Mature_CD8+_T_cells,7821,9.567323571507211,4.681999952108426,90,1.0,0.0,0.7231310003081611,True,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
23,9.0,Mature_CD38lo_B_cells,7796,9.536741409470684,4.667033835396662,170,1.0,0.0,1.0104947564455349,True,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
8,17.0,Naive_CD4+_T_cells,6987,8.547102645968659,4.1827302986039605,51,1.0,0.020000000000000018,0.6432507949895714,True,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
11,2.0,CD11bhi_Monocyte_cells,6779,8.292659057824752,4.05821220756208,9,1.0,0.09999999999999998,1.097966577136474,True,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
10,19.0,NK_cells,3864,4.726778964365665,2.313162998970331,41,1.0,0.020000000000000018,0.8261736087846984,True,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
4,13.0,Megakaryocyte_cells,3684,4.506587397702668,2.2054069586456264,3,1.0,0.040000000000000036,0.641741338998266,True,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
7,16.0,Myelocyte_cells,3025,3.7004416064198073,1.8109001221235124,1,1.0,0.16000000000000003,0.9993749020487077,True,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
16,24.0,Pre-B_II_cells,994,1.2159467625723268,0.5950528004597591,10,1.0,0.06000000000000005,0.9332857699537195,True,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
1,10.0,Mature_CD38mid_B_cells,608,0.7437581807283448,0.3639759584301142,2,0.9767441860465116,0.14,1.2112040086955667,True,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
15,23.0,Pre-B_I_cells,240,0.2935887555506624,0.14367472043293983,3,0.9761904761904762,0.14,1.5736796992389037,True,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
17,3.0,CD11bmid_Monocyte_cells,1278,1.5633601233072774,0.7650678863054046,0,,,,False,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
0,1.0,CD11b-_Monocyte_cells,912,1.115637271092517,0.5459639376451714,0,,,,False,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
22,8.0,Immature_B_cells,502,0.6140898136934688,0.30051962357223244,0,,,,False,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
12,20.0,Plasma_cell_cells,468,0.5724980733237917,0.28016570484423264,0,,,,False,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
13,21.0,Plasmacytoid_DC_cells,293,0.35842293906810035,0.1754028878618807,0,,,,False,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
21,7.0,HSC_cells,261,0.31927777166134536,0.15624625847082205,0,,,,False,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
18,4.0,CMP_cells,253,0.30949147980965663,0.1514571011230574,0,,,,False,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
5,14.0,MEP_cells,194,0.2373175774034521,0.11613706568329303,0,,,,False,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
6,15.0,MPP_cells,152,0.1859395451820862,0.09099398960752855,0,,,,False,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
20,6.0,GMP_cells,73,0.08929991314665982,0.04370106079835253,0,,,,False,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
14,22.0,Platelet_cells,5,0.006116432407305467,0.002993223342352913,0,,,,False,confident_population_distance,50,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
2,11.0,Mature_CD4+_T_cells,13964,17.081972427122707,8.359474150523216,139,1.0,0.010000000000000009,0.6094049990655295,True,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
19,5.0,Erythroblast_cells,12030,14.716136371976953,7.201695361701109,107,1.0,0.0,0.6117231872221843,True,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
9,18.0,Naive_CD8+_T_cells,9564,11.699511908693896,5.725437609252652,111,1.0,0.0,0.7761253153048311,True,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
3,12.0,Mature_CD8+_T_cells,7821,9.567323571507211,4.681999952108426,93,1.0,0.010000000000000009,0.7947772279729609,True,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
23,9.0,Mature_CD38lo_B_cells,7796,9.536741409470684,4.667033835396662,175,1.0,0.0,1.10897455728562,True,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
8,17.0,Naive_CD4+_T_cells,6987,8.547102645968659,4.1827302986039605,47,1.0,0.020000000000000018,0.7079729854811666,True,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
11,2.0,CD11bhi_Monocyte_cells,6779,8.292659057824752,4.05821220756208,7,1.0,0.13,1.217699406145367,True,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
10,19.0,NK_cells,3864,4.726778964365665,2.313162998970331,41,1.0,0.020000000000000018,0.9066160445653398,True,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
4,13.0,Megakaryocyte_cells,3684,4.506587397702668,2.2054069586456264,4,1.0,0.030000000000000027,0.679697685567166,True,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
7,16.0,Myelocyte_cells,3025,3.7004416064198073,1.8109001221235124,1,0.9518072289156626,0.17000000000000004,1.0723812593442426,True,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
16,24.0,Pre-B_II_cells,994,1.2159467625723268,0.5950528004597591,10,1.0,0.06000000000000005,1.0511586249006082,True,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
1,10.0,Mature_CD38mid_B_cells,608,0.7437581807283448,0.3639759584301142,1,0.9518072289156626,0.17000000000000004,1.375331569848303,True,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
15,23.0,Pre-B_I_cells,240,0.2935887555506624,0.14367472043293983,1,0.9012345679012346,0.18999999999999995,2.173703962948858,True,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
17,3.0,CD11bmid_Monocyte_cells,1278,1.5633601233072774,0.7650678863054046,0,,,,False,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
0,1.0,CD11b-_Monocyte_cells,912,1.115637271092517,0.5459639376451714,0,,,,False,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
22,8.0,Immature_B_cells,502,0.6140898136934688,0.30051962357223244,0,,,,False,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
12,20.0,Plasma_cell_cells,468,0.5724980733237917,0.28016570484423264,0,,,,False,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
13,21.0,Plasmacytoid_DC_cells,293,0.35842293906810035,0.1754028878618807,0,,,,False,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
21,7.0,HSC_cells,261,0.31927777166134536,0.15624625847082205,0,,,,False,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
18,4.0,CMP_cells,253,0.30949147980965663,0.1514571011230574,0,,,,False,confident_without_distance,100,labeled_b10_n5000_R1.5_seed0,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n5000_R1.5_seed0.npy,labeled,b10,1.5,0,5000.0
